id,gender_x,masterCategory_x,subCategory_x,articleType_x,baseColour_x,season_x,year_x,usage_x,productDisplayName_x,Unnamed: 0,gender_y,masterCategory_y,subCategory_y,articleType_y,baseColour_y,season_y,year_y,usage_y,productDisplayName_y,price,url
3206,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Tantra Men's Super Heros Blue T-shirt,37781,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Tantra Men's Super Heros Blue T-shirt,2280.85,http://assets.myntassets.com/v1/images/style/properties/65d965464f0b26eb8a0904f28f8db387_images.jpg
17111,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual,Lino Perros Women Crystal Black Clutch,37788,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual,Lino Perros Women Crystal Black Clutch,2697.95,http://assets.myntassets.com/v1/images/style/properties/cbdfc4192a548bcf7cecd891104a6413_images.jpg
56521,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,Casual,Streetwear Satin Smooth Pink Rush Lipcolor 65,37799,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,Casual,Streetwear Satin Smooth Pink Rush Lipcolor 65,1107.5,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Satin-Smooth-Pink-Rush-Lipstick-65_16359ad4fb152e9acf8fe37b96810f9d_images.jpg
56979,Women,Footwear,Shoes,Flats,Blue,Winter,2012,Casual,HM Women Blue Sandals,37839,Women,Footwear,Shoes,Flats,Blue,Winter,2012,Casual,HM Women Blue Sandals,1165.49,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Blue-Sandals_04cca58c6521c5c7114c80f9f1ff4e5c_images.jpg
29414,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Giordano Men White Dial Watch,37874,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Giordano Men White Dial Watch,729.5,http://assets.myntassets.com/v1/images/style/properties/fde38eb864f39d00d29211eb5e882d21_images.jpg
21679,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fossil Men Black Dial Chronograph Watch CH2687,37888,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fossil Men Black Dial Chronograph Watch CH2687,1565.95,http://assets.myntassets.com/v1/images/style/properties/Fossil-Men-Quartz-Black-Watchf72738d6422e90274afd9765e2a918dc_images.jpg
29242,Men,Footwear,Sandal,Sandals,Black,Spring,2013,Casual,ADIDAS Men Zephyral Black Sandals,37914,Men,Footwear,Sandal,Sandals,Black,Spring,2013,Casual,ADIDAS Men Zephyral Black Sandals,2599.95,http://assets.myntassets.com/v1/images/style/properties/d0146984d25ed7a21eed3137f335c77e_images.jpg
34509,Women,Footwear,Sandal,Sports Sandals,Black,Summer,2012,Casual,ADIDAS Women Feather Black & Pink Sandals,37959,Women,Footwear,Sandal,Sports Sandals,Black,Summer,2012,Casual,ADIDAS Women Feather Black & Pink Sandals,2445,http://assets.myntassets.com/v1/images/style/properties/9575c7667ce60bbddb282b0e0bee5258_images.jpg
59338,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2012,Casual,Gliders Women Black &Purple Shoes,38015,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2012,Casual,Gliders Women Black &Purple Shoes,2855,http://assets.myntassets.com/v1/images/style/properties/Gliders-Women-Brown-Shoes_ce921e2579eee4140af6419f26b643c7_images.jpg
42542,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Blue Kurta,38026,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Blue Kurta,846.9,http://assets.myntassets.com/v1/images/style/properties/af20737b43cac9451ffa99815cd8aea7_images.jpg
30162,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Esprit Women Black Dial Watch,38030,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Esprit Women Black Dial Watch,1534.99,http://assets.myntassets.com/v1/images/style/properties/ESPRIT-Women-Black-Dial-Watch_a8e43ce6bd8f56f2f0a98168a8d9a75a_images.jpg
31282,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Puma Men Bonn Graphic Green T-shirt,38043,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Puma Men Bonn Graphic Green T-shirt,289.25,http://assets.myntassets.com/v1/images/style/properties/f2d34d63fad8dca878f555a4a5098fc2_images.jpg
4672,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Sports,ADIDAS C365 Dark Navy Black Unisex Backpack,38058,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Sports,ADIDAS C365 Dark Navy Black Unisex Backpack,2398.99,http://assets.myntassets.com/v1/images/style/properties/16548f0e8d63f4efdd15f5b81a913f13_images.jpg
1764,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,Lotto Women Mid Cathy Track Pants,38077,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,Lotto Women Mid Cathy Track Pants,189.9,http://assets.myntassets.com/v1/images/style/properties/121ffc72247b759bcfe2b1df7a5f12e6_images.jpg
52186,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Lencia Sterling Silver Earrings,38081,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Lencia Sterling Silver Earrings,854.85,http://assets.myntassets.com/v1/images/style/properties/Lencia-Women-Silver-Earrings_48b726ce6cef5b0638316720b90003f9_images.jpg
45131,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,CASIO ENTICER Men Blue Dial Watch A356,38083,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,CASIO ENTICER Men Blue Dial Watch A356,545.99,http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Blue-Dial-Watch_f905c5a0783d8ec177ab422130bf4d7c_images.jpg
42126,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Sports,Nike Men Transform III White Sports Shoes,38108,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Sports,Nike Men Transform III White Sports Shoes,1365.49,http://assets.myntassets.com/v1/images/style/properties/70a18094f70743750691420638519ae2_images.jpg
43232,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Reebok Men White Acer Sports Shoes,38124,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Reebok Men White Acer Sports Shoes,382.49,http://assets.myntassets.com/v1/images/style/properties/2a00a5cdd67019144fc556ef78b6dd05_images.jpg
14131,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Washed Blue Jeans,38180,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Washed Blue Jeans,2910.5,http://assets.myntassets.com/v1/images/style/properties/e1a02e6951b3d47bddf37e3aaad9cd82_images.jpg
27313,Women,Personal Care,Fragrance,Deodorant,Lavender,Spring,2017,Casual,ADIDAS Women Natural Vitality Deos,38212,Women,Personal Care,Fragrance,Deodorant,Lavender,Spring,2017,Casual,ADIDAS Women Natural Vitality Deos,1131,http://assets.myntassets.com/v1/images/style/properties/Adidas-Women-Natural-Vitality-Deos_81359ed7605847cde5a8913ec992a940_images.jpg
56379,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017,Casual,DKNY Women Sweet Delicious 50 ml Perfume,38246,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017,Casual,DKNY Women Sweet Delicious 50 ml Perfume,2108.85,http://assets.myntassets.com/v1/images/style/properties/DKNY-Women-Sweet-Delicious-50-ml-Perfume_cd139bdb730db4ac0a2b5028af675b41_images.jpg
30957,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Ethnic,Fabindia Women Pink Tussar Top,38254,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Ethnic,Fabindia Women Pink Tussar Top,1843.49,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Pink-Tussar-Top_fc4e2cd73c23a110f1f7a7cb5c916fcf_images.jpg
34967,Women,Accessories,Stoles,Stoles,Off White,Summer,2012,Casual,Fabindia Women Off White Printed Stole,38315,Women,Accessories,Stoles,Stoles,Off White,Summer,2012,Casual,Fabindia Women Off White Printed Stole,428,http://assets.myntassets.com/v1/images/style/properties/b0b2c6973cfe240442465c2e22f3ca00_images.jpg
16805,Girls,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,ANT Kids Girls Printed Black Skirt,38323,Girls,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,ANT Kids Girls Printed Black Skirt,300.95,http://assets.myntassets.com/v1/images/style/properties/67808521d25ccb25b0378cf3329c37bc_images.jpg
49701,Men,Accessories,Ties,Ties,Red,Summer,2012,Casual,Park Avenue Men Red Tie,38325,Men,Accessories,Ties,Ties,Red,Summer,2012,Casual,Park Avenue Men Red Tie,2403.5,http://assets.myntassets.com/v1/images/style/properties/8b3503c0098556abe0a52c0878ce4ce5_images.jpg
2578,Women,Apparel,Bottomwear,Capris,White,Summer,2011,Casual,Domyos Women White Capri,38338,Women,Apparel,Bottomwear,Capris,White,Summer,2011,Casual,Domyos Women White Capri,642,http://assets.myntassets.com/v1/images/style/properties/b9db427724f8a6e4ecd762c5c7136701_images.jpg
17120,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Lino Perros Women Classic Black Handbag,38383,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Lino Perros Women Classic Black Handbag,2205.5,http://assets.myntassets.com/v1/images/style/properties/194e5895cdbb05d45b23512083aeef29_images.jpg
52382,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Winter,2015,Casual,Red Rose White Nightdress,38419,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Winter,2015,Casual,Red Rose White Nightdress,1654,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-White---Orange-Nightdress_23c2a50156bf859d74872aa90bd50d20_images.jpg
35426,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men Pre L Boot White Sports Shoes,38427,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men Pre L Boot White Sports Shoes,690.25,http://assets.myntassets.com/v1/images/style/properties/086877547215529e559f7fed55bccb7e_images.jpg
3653,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Fila Men's Exotic White Shoe,38434,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Fila Men's Exotic White Shoe,1158,http://assets.myntassets.com/assets/images/3653/2016/2/9/11455013546533-Fila-Mens-Exotic-White-Shoe-8471455013545949-1.jpg
50283,Men,Accessories,Ties,Ties,Purple,Summer,2012,Formal,Parx Men Purple Tie,38464,Men,Accessories,Ties,Ties,Purple,Summer,2012,Formal,Parx Men Purple Tie,2526.49,http://assets.myntassets.com/v1/images/style/properties/14d1d6e506ec85345bd82a0a80915202_images.jpg
28399,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Idee Women Brown Sunglasses,38465,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Idee Women Brown Sunglasses,2654.9,http://assets.myntassets.com/v1/images/style/properties/f5465b3d891886c23cbf12ef9474b3d1_images.jpg
16496,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Locomotive Men Printed Red TShirt,38470,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Locomotive Men Printed Red TShirt,1399,http://assets.myntassets.com/v1/images/style/properties/10d5250d3d81602d98dfde1278d2cf3f_images.jpg
12036,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Mark Taylor Men Solid White Shirts,38474,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Mark Taylor Men Solid White Shirts,1438.85,http://assets.myntassets.com/v1/images/style/properties/af6947e69f3b8c7b2c20c760f6ff760d_images.jpg
22465,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2011,Casual,Myntra Women Pink Patiala Salwar,38480,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2011,Casual,Myntra Women Pink Patiala Salwar,1464.49,http://assets.myntassets.com/v1/images/style/properties/8a8f67f1dca4c14bccee85f96eab3d32_images.jpg
50277,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Arrow Men Brown Formal Shoes,38515,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Arrow Men Brown Formal Shoes,1336,http://assets.myntassets.com/v1/images/style/properties/0dd013083b5487f6e0e28a6981b78622_images.jpg
7451,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Proline Men White Polo T-shirt,38543,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Proline Men White Polo T-shirt,1302.5,http://assets.myntassets.com/v1/images/style/properties/Proline-Mens-White-T-shirt_81bbea9660fa4faffb695a06f585a09b_images.jpg
20756,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Carlton London Women Casual Black Wedges,38580,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Carlton London Women Casual Black Wedges,2716.85,http://assets.myntassets.com/v1/images/style/properties/4aa2871041f6255b1ee38ceea3104025_images.jpg
52376,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015,Casual,Red Rose Women Peach Nightdress,38584,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015,Casual,Red Rose Women Peach Nightdress,1667.25,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Peach-Nightdress_21de1c76664aeb1ff3dfe8437228deff_images.jpg
43658,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,ONLY Women Black Dress,38612,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,ONLY Women Black Dress,2938.99,http://assets.myntassets.com/v1/images/style/properties/3cbeab204de2d6dd9cb606808b3d6dc1_images.jpg
7831,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Proline Men Red Printed T-shirt,38615,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Proline Men Red Printed T-shirt,1014,http://assets.myntassets.com/v1/images/style/properties/c567ff6dd4cf859c8104ce981e5271ab_images.jpg
39015,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO ENTICER Women Black Dial Analogue Watch A623 ,38618,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO ENTICER Women Black Dial Analogue Watch A623 ,965.25,http://assets.myntassets.com/v1/images/style/properties/9ba999b251ea4b8ca27014dd31ea071f_images.jpg
56984,Women,Footwear,Shoes,Flats,Pink,Winter,2012,Casual,HM Women Pink Sandals,38622,Women,Footwear,Shoes,Flats,Pink,Winter,2012,Casual,HM Women Pink Sandals,2986.99,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Pink-Sandals_45a1c7fada075ce904f7c128e697e3be_images.jpg
18998,Unisex,Accessories,Scarves,Scarves,Black,Fall,2011,Casual,ADIDAS Originals Unisex Black Scarf,38629,Unisex,Accessories,Scarves,Scarves,Black,Fall,2011,Casual,ADIDAS Originals Unisex Black Scarf,150,http://assets.myntassets.com/v1/images/style/properties/d5e5fec6c069bb3938f2103201015f1b_images.jpg
39643,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Lotto Men White Casual Shoes,38647,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Lotto Men White Casual Shoes,2215,http://assets.myntassets.com/v1/images/style/properties/4481d1a637fa55cd77066d2743a1e2b3_images.jpg
28503,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012,Sports,Nike Men Tempo 2 in 1 Grey Shorts,38656,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012,Sports,Nike Men Tempo 2 in 1 Grey Shorts,493.95,http://assets.myntassets.com/v1/images/style/properties/a8a133fcfcc061f38526dfd3045c96b8_images.jpg
30950,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Fabindia Women Yellow Top,38699,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Fabindia Women Yellow Top,884.85,http://assets.myntassets.com/v1/images/style/properties/8c172cba7125ec5e3a66b42bd3400f3f_images.jpg
40029,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,ADIDAS Men Blue Chelsea FC T-shirt,38721,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,ADIDAS Men Blue Chelsea FC T-shirt,961.85,http://assets.myntassets.com/v1/images/style/properties/6def8e31ce3038211a37aaced1f900db_images.jpg
16465,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Locomotive Men Check Grey Shirt,38798,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Locomotive Men Check Grey Shirt,1229.75,http://assets.myntassets.com/v1/images/style/properties/210206dfb74f7d9b50ef83840b69f5ce_images.jpg
34507,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown Formal Shoes,38812,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown Formal Shoes,2896.5,http://assets.myntassets.com/v1/images/style/properties/559481fcd418f8451b9cb5e3bd357a80_images.jpg
22462,Women,Apparel,Bottomwear,Leggings,Mustard,Fall,2011,Casual,Myntra Women Mustard Leggings,38816,Women,Apparel,Bottomwear,Leggings,Mustard,Fall,2011,Casual,Myntra Women Mustard Leggings,1923.49,http://assets.myntassets.com/v1/images/style/properties/e4f0f5d121d7b90e9e7ac4dd91aff6ef_images.jpg
4485,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Puma Women Soleil Black Shoe,38829,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Puma Women Soleil Black Shoe,1048.75,http://assets.myntassets.com/v1/images/style/properties/6387abacb078f83136c219f23e3cdcb4_images.jpg
35045,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Fabindia Women Silk Green Kurta,38880,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Fabindia Women Silk Green Kurta,413.49,http://assets.myntassets.com/v1/images/style/properties/110ebce7ce4b041572d9e17f04b9e8b4_images.jpg
32260,Women,Apparel,Topwear,Kurtis,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige Kurtis,38900,Women,Apparel,Topwear,Kurtis,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige Kurtis,2200.85,http://assets.myntassets.com/v1/images/style/properties/7dbe34f1b4c814c3c65ea699cb53af66_images.jpg
40472,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,Fila Men Black Dls Supercharger Sports Shoes,38912,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,Fila Men Black Dls Supercharger Sports Shoes,2323.9,http://assets.myntassets.com/v1/images/style/properties/FILA-Men-Black-DLS-SUPERCHARGER-Sports-Shoes_83fc20842595cb81213d75fd876a21e8_images.jpg
17127,Women,Accessories,Bags,Handbags,Green,Winter,2015,Casual,Lino Perros Women Lock Green Handbag,38931,Women,Accessories,Bags,Handbags,Green,Winter,2015,Casual,Lino Perros Women Lock Green Handbag,2892.75,http://assets.myntassets.com/v1/images/style/properties/614c92fd651886fa893435d0165f3930_images.jpg
29568,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Men Baxter Black Shoes,38946,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Men Baxter Black Shoes,2836.85,http://assets.myntassets.com/v1/images/style/properties/fd8741f9dd894fd0b219d11bf1aeb4a8_images.jpg
17603,Unisex,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Cat Unisex Classic Grey Sunglasses,39023,Unisex,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Cat Unisex Classic Grey Sunglasses,344.9,http://assets.myntassets.com/v1/images/style/properties/Cat-Unisex-Classic-Grey-Sunglasses4a63a80e4115ca59f2b6dc9c525f6df1_images.jpg
14086,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Flying Machine Men Checks Grey Sweaters,39031,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Flying Machine Men Checks Grey Sweaters,2405.9,http://assets.myntassets.com/v1/images/style/properties/d49da7dd69694fa12f4772f7f33fd10c_images.jpg
56233,Men,Apparel,Loungewear and Nightwear,Night suits,Grey Melange,Summer,2016,Casual,SDL by Sweet Dreams Men Grey & Black Pyjama Set,39033,Men,Apparel,Loungewear and Nightwear,Night suits,Grey Melange,Summer,2016,Casual,SDL by Sweet Dreams Men Grey & Black Pyjama Set,1197,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Men-Grey---Black-Pyjama-Set_eef4cb72a4bcc1dbaaa3e0329df3597f_images.jpg
15968,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Turtle Check Men Black Shirt,39034,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Turtle Check Men Black Shirt,1855.9,http://assets.myntassets.com/v1/images/style/properties/149a5f393576f1c7fc503f67825ff02b_images.jpg
33462,Women,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Baggit Women Getz Taj Brown Belt,39049,Women,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Baggit Women Getz Taj Brown Belt,2073.5,http://assets.myntassets.com/v1/images/style/properties/16ccaefc55515a7ab19e4649bea112bd_images.jpg
12385,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Casual,Reid & Taylor Men Solid Pink Shirts,39073,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Casual,Reid & Taylor Men Solid Pink Shirts,2868.75,http://assets.myntassets.com/v1/images/style/properties/e7cdb2f82a9154490f3162cfb6dbb71e_images.jpg
11500,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Lifestyle Black Heels,39087,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Lifestyle Black Heels,978.85,http://assets.myntassets.com/v1/images/style/properties/2bcf8a70d60a138c3772c667145cf72f_images.jpg
46431,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Timex Men Silver Dial Watch,39100,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Timex Men Silver Dial Watch,2522.99,http://assets.myntassets.com/v1/images/style/properties/Timex-Men-Silver-Dial-Watch_0317b56d08cff17a1a5233d58cc05e99_images.jpg
50554,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Summer,2016,Casual,Chromozome Men Grey Melange Innerwear T-shirt,39103,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Summer,2016,Casual,Chromozome Men Grey Melange Innerwear T-shirt,50.85,http://assets.myntassets.com/v1/images/style/properties/d97222946364c95c8dde896df958340d_images.jpg
