,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price
8467,22247,Men,Footwear,Sandal,Sandals,Grey,Fall,2012.0,Casual,ID Men Grey Casual Sandals,2170.75
501,27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers Men Beige Trousers,1394.25
12733,49761,Women,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Casual,Vishudh White Leggings,1749.5
647,51660,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Watch AM4384,83.85
33628,16861,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,330.95
19357,58734,Men,Apparel,Topwear,Tshirts,Red,Fall,2012.0,Sports,PUMA Men Red Printed T-shirt,2648.49
24693,8310,Women,Accessories,Bags,Handbags,Grey,Winter,2016.0,Casual,Fastrack Women Grey Printed Handbag,523.9
24922,26535,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,ID Men Blue Shoes,1840.95
29843,22041,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Vishudh Women Printed Cream Kurta,2060.99
10583,27554,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Scullers Men Purple Shirt,1707.49
24242,27274,Women,Apparel,Topwear,Kurtis,Purple,Fall,2011.0,Ethnic,Mother Earth Women Printed Purple Kurti,2786.85
27004,39983,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2014.0,Casual,GAS Men Black Casual Shoes,1090.95
1594,2477,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2010.0,Sports,Nike Men's LunarFly Blue Shoe,2527.25
34611,3068,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Tantra Women's Hint Lime Green T-shirt,2630.0
14208,31275,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Spike Graphic Black T-shirt,2161.49
19269,1615,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Casual,Reebok Men Navy Blue Polo T-shirt,705.5
20499,48163,Women,Accessories,Wallets,Wallets,Blue,Winter,2016.0,Casual,Fossil Women Blue Wallet,435.25
1484,17222,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses,197.99
40733,11768,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Men Printed White Tshirts,791.49
10946,14118,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Jeans,1224.25
23169,12930,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Classic Polo Men Club Navy Blue Tshirts,2955.25
40671,12589,Unisex,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Tantra Unisex Printed Brown Tshirts,2533.85
42279,5288,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Lee Cooper Men Brown Floater,697.49
14223,20135,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Women Classic Blue Check Shirt,1433.49
21547,53585,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Men Blue Dial Watch,2184.85
23417,21918,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,BIBA Women Printed Purple Kurta,1349.95
42805,49478,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Grey Shoes,2295.5
2624,10658,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Girl Little frock White Tops,553.49
24959,47354,Women,Accessories,Bags,Handbags,Olive,Fall,2012.0,Casual,Baggit Women Olive Green Handbag,1769.95
3581,16951,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Image Men Classic Eyewear Black Sunglasses,980.95
43542,11109,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Indigo Nation Men Stripes Black Shirts,262.9
20277,38213,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Polaroid Men Sunglasses,1412.49
27524,31926,Women,Accessories,Bags,Clutches,Blue,Summer,2012.0,Casual,Fabindia Women Blue Silk Purse,1072.75
43498,57976,Women,Apparel,Saree,Sarees,Pink,Summer,2012.0,Ethnic,Prafful Pink Printed Sari,2891.0
150,48578,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012.0,Casual,Revv Men Steel Bracelet,2199.85
9798,36417,Women,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Spinn Women Alliance Black Sports Shoes,846.49
44042,36948,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Force 10 Men Brown Shoes,234.85
23467,55899,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017.0,Casual,Colorbar Quick Finish Nail Lacquer 19,2279.99
43295,31704,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Ethnic,Fabindia Women Ananya Gold Earrings,1346.49
18149,13253,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Navy Blue Tshirts,654.0
27828,1783,Men,Footwear,Sandal,Sandals,Grey,Spring,2011.0,Sports,Quechua Men Grey Sandal,2530.95
21114,8594,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Navy Blue Polo T-Shirts,1755.5
33244,4292,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Shanti Black T-shirt,2035.85
40561,14480,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Casual Shoes,2563.9
39787,47526,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Facit Men Grey Brief,1852.5
15550,48670,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,108.25
3426,14401,Women,Footwear,Shoes,Heels,Blue,Summer,2012.0,Casual,Enroute Women Steelblue Heels,2122.75
13064,20990,Unisex,Accessories,Belts,Belts,Olive,Winter,2016.0,Casual,Fastrack Unisex Polyester Olive Belt,818.99
2098,47597,Women,Footwear,Shoes,Heels,Beige,Winter,2014.0,Casual,Portia Women Beige Wedges,214.49
34935,10303,Men,Footwear,Shoes,Sandals,Brown,Summer,2016.0,Casual,Clarks Men Brown Leather Sandals,2616.75
35700,57091,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Casual,Elle Women Black Skirt,2725.49
17212,10447,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Men Yellow Polo Tshirts,170.49
33295,55571,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Revlon Women Deo,2746.25
23886,54547,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Global Desi Women Pink Tunic,2639.9
18421,53114,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Myntra Men Grey T-shirt,2637.49
21716,7384,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Casual Shoes,1781.75
20091,48509,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,French Connection Women Mauve & Cream Striped Top,2572.9
33463,8825,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Ranger Blue-White Stripes Shirts,2024.9
34213,53661,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Kiara Women Pink Handbag,1800.9
33176,42700,Women,Footwear,Shoes,Flats,Bronze,Spring,2013.0,Casual,Rocia Women Bronze Sandal,1979.49
11827,9533,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men Manus Shomest Adiumjsy Red Jerseys,518.75
30366,7878,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Proline Men Grey Comfort Fit Sports Shorts,2074.5
7024,23106,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Winter,2011.0,Formal,Turtle Men Formal Maroon Accessory Gift Set,2065.85
18481,37207,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeggings,1983.49
10126,33196,Women,Apparel,Topwear,Tunics,Purple,Summer,2012.0,Casual,Sepia WomenPurple Printed Tunic,2610.9
12986,44422,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Leather Shoes,517.75
21603,11166,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Solid Purple Shirt,2388.0
23805,11711,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Lee Men Solid Grey Shirts,800.85
24653,44942,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Franco Leone Men Brown Sandals,1106.75
11141,31873,Women,Apparel,Topwear,Dupatta,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Chanderi Dupatta,244.5
30174,8239,Women,Accessories,Bags,Handbags,Pink,Winter,2016.0,Casual,Fastrack Women Pink Black Sling Bag,1110.5
42633,47378,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2012.0,Casual,Baggit Women Navy Blue Handbag,2166.0
20715,12316,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Check White Shirts,1540.25
40395,7921,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Proline Maroon Polo T-shirt,2389.25
8913,11634,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Rod Silver Black Watches,2477.0
24975,15373,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Urban Yoga Women Solid Purple Tops,721.95
19985,50354,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Aurelia Women Purple Kurta,2384.25
30016,27195,Women,Apparel,Dress,Dresses,Off White,Summer,2012.0,Casual,Doodle Kids Girl Printed Off White Dress,118.75
317,37481,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Esprit Women White Dial Watch,2534.0
20391,28882,Women,Apparel,Innerwear,Briefs,Skin,Summer,2014.0,Casual,Enamor Women Beige Mid-Rise Bikini Brief,850.0
29468,36680,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Paridhan Women Black Clutch,411.99
8672,46198,Women,Accessories,Jewellery,Jewellery Set,Maroon,Winter,2015.0,Casual,Adrika Marron Teracotta Jewellery Set,1129.95
1402,47136,Women,Accessories,Bags,Handbags,Blue,Summer,2015.0,Casual,Be For Bag Women Blue Tote Bag,579.9
21884,35556,Girls,Footwear,Sandal,Sandals,Multi,Summer,2012.0,Casual,Enroute Teens Multicolored Sandals,809.75
800,4972,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Gini and Jony Boy's Kangaroo Green White Kidswear,1549.95
15192,46311,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fossil Men Silver Dial Analog Chronograph Watch CH2815,1095.95
25258,38205,Women,Accessories,Eyewear,Sunglasses,Silver,Winter,2016.0,Casual,Polaroid Women Sunglasses,261.25
15497,59968,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Women Black Dress,595.85
21998,14621,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Stripes White Tshirts,1761.9
2174,49855,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Kids Unisex Black Digital Watch,658.25
2081,5809,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Casual,Puma Women Black Capris,2861.49
18552,41041,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Nautica Men Black Dial Chronograph Watch,238.0
18533,44701,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Wills Lifestyle Women Pink Top,1255.95
1912,2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Puma Women Spagetti White Top,1627.49
24999,35546,Girls,Footwear,Sandal,Sandals,Red,Summer,2012.0,Casual,Enroute Teens Red Sandals,696.99
43921,13491,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Inkfruit Women Printed Purple Tshirts,2676.5
10079,6102,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Benetton Details Black T-shirt,2340.0
2761,57359,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Amante Black Printed Full-Coverage Bra BGSW01,1312.25
42231,24081,Women,Footwear,Shoes,Casual Shoes,Red,Winter,2015.0,Casual,Catwalk Women Red Casual Shoes,2690.75
2549,13016,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Inc 5 Women Casual Brown Wedges,2712.99
14278,28704,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012.0,Ethnic,W Women Printed Lavender Kurta,86.25
19512,37058,Women,Accessories,Belts,Belts,Red,Summer,2012.0,Casual,Lino Perros Women Red Belt,2096.99
8858,9128,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Puma Men Bolt Faas 400 Silver Sports Shoes,746.95
18603,42092,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Ripple Flip Flops,2848.49
29200,11855,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,Playboy Men Casual Blue Slippers,1126.99
30679,39669,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Lotto Men Black Sports Shoe,2603.25
5080,57993,Women,Apparel,Dress,Dresses,Beige,Fall,2012.0,Casual,Latin Quarters Women Beige Dress,103.49
27813,22672,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey Backpack,2685.75
6314,49919,Women,Apparel,Saree,Sarees,Maroon,Fall,2012.0,Ethnic,Fabindia Maroon Printed Ajrakh Dhonekhali Saree,1638.95
29623,50208,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Stoln Women Black Sunglasses,244.25
18600,13630,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Summer,2016.0,Casual,Hanes Men Knitted Black Shorts,1925.75
28332,10318,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Women Grace Two Tone Steel Watch,1110.25
27816,8864,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Mark Taylor Men Brown Striped Shirt,2211.5
20911,27899,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Scullers For Her Women Purple Top,1184.49
42323,16940,Women,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Image Women Classic Eyewear Green Sunglasses,725.49
4851,2820,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Formal,Lee Cooper Men Formal Leather Black Sandal,105.9
33086,12289,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Black Trousers,367.25
7625,54850,Women,Accessories,Jewellery,Necklace and Chains,Gold,Summer,2013.0,Casual,Ivory Tag Women Swirling Jazz Golden Coloured Necklace,1559.9
20318,19369,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2018.0,Casual,Redtape Men Stone Wall Blue Casual Shoes,877.0
40336,54961,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Do u speak green Men Yellow T-shirt,1962.75
18397,47148,Women,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags,708.25
30793,3814,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Street Crew Blue Kidswear,2432.85
26741,46845,Girls,Footwear,Sandal,Sandals,Pink,Winter,2012.0,Casual,Barbie Pink Girls Slippers,1449.25
38480,22465,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2011.0,Casual,Myntra Women Pink Patiala Salwar,1464.49
9103,5718,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Basics Men Blue T-shirt,1494.49
521,20603,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Baggit Women Selection Mayur Black Sling Bag,258.75
36157,57657,Women,Personal Care,Nails,Nail Polish,Rust,Spring,2017.0,Party,Lotus Herbals Make-Up Colour Dew Cherry Crush Nail Polish 91,2269.75
13299,42141,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Grey Zoom Vomero Sports Shoes,1609.5
25981,26558,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men Black Shoes,1693.49
27046,10051,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Puma Men Motorsport Navy Blue Shirts,2170.0
43947,15554,Women,Accessories,Socks,Socks,White,Fall,2014.0,Sports,Fila Women Pack Of 3 White Socks,2691.49
27404,12354,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Reid & Taylor Men Solid White Shirts,1558.0
734,8121,Men,Accessories,Belts,Belts,Brown,Winter,2016.0,Casual,Fastrack Men Brown Belt,170.0
9311,5727,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Reebok Men's Blaze White Black Shoe,1089.75
11402,32601,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,ONLY Women Live Love Yellow Tube Top,2733.49
12461,3203,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Tantra Men's Who Are You Red T-shirt,423.85
14740,53092,Women,Accessories,Jewellery,Necklace and Chains,Rust,Winter,2016.0,Casual,Fabindia Orange Necklace,617.5
36726,35029,Women,Accessories,Stoles,Stoles,Green,Summer,2012.0,Casual,Fabindia Women Green Stole,2644.25
33784,20163,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Men Easter Bright Purple Shirt,2719.75
3758,43350,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Reebok Men Black Fuel Extreme Sports Shoes,292.75
25078,18259,Women,Apparel,Topwear,Kurtas,Peach,Fall,2011.0,Ethnic,Aneri Women Roshan Peach Kurta,2540.25
27822,13135,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012.0,Casual,iD Men Blue Casual Shoes,2559.95
10999,59781,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2016.0,Casual,Estelle Women Gold Bracelet,648.25
17227,12774,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women 2Tone Mangalgiri Green Kurtas,1979.9
37888,21679,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch CH2687,1565.95
12140,39026,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,CASIO ENTICER Women Pink Dial Watch A639,1082.85
37914,29242,Men,Footwear,Sandal,Sandals,Black,Spring,2013.0,Casual,ADIDAS Men Zephyral Black Sandals,2599.95
28221,13764,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Belmonte Men Check White Shirts,314.0
19927,4932,Women,Apparel,Dress,Dresses,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Valerie Blue White Infant Kidswear,990.25
18925,44737,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,U.S. Polo Assn.Men Brown Shoes,2066.5
37502,49790,Men,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,Flying Machine Men Black Cap,1442.9
19621,56050,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Innocently Brown Full Finish Longwear Lipstick 01,2219.9
16927,40566,Women,Apparel,Topwear,Kurtas,Burgundy,Summer,2012.0,Ethnic,W Women Burgundy Kurta,2543.9
39131,30683,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses,1296.25
33279,44255,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Hidekraft Women Black Wallet,2754.75
15559,2379,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Formal Shoe,1469.99
29957,1985,Women,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,ADIDAS Womens Classic Red T-shirt,2407.49
25330,55853,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Colorbar Pro Berry Nice Nail Lacquer 029,640.75
11433,9965,Unisex,Accessories,Sports Accessories,Wristbands,Black,Fall,2011.0,Sports,ADIDAS Unisex Nba Black Wristbands,636.49
35512,4228,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Probase Men's Outdoor Event Maroon Tshirt,2743.85
4203,48981,Women,Accessories,Jewellery,Ring,Silver,Fall,2012.0,Casual,Lucera Women Silver Ring,2366.9
18340,42896,Women,Accessories,Belts,Belts,Navy Blue,Summer,2012.0,Casual,French Connection Women Navy Blue Belt,1659.75
29761,35492,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Bata Men Black Formal Shoes,760.75
283,44725,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012.0,Casual,Lotto Women Coral Elegant Flip Flops,2336.25
7653,27563,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Checked Blue Shirt,1041.75
14447,43236,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Reebok Men Black Varsity Casual Shoes,73.0
26047,54140,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Sandals,900.0
22130,9828,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Little Miss Women Printed Green T-shirt,1162.5
12954,54482,Men,Apparel,Innerwear,Briefs,Olive,Summer,2016.0,Casual,Hanes Men Pack of Two Premium Bikini Briefs,565.75
34999,27747,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,2716.99
30613,23551,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Nautilus Men Black Marlin Perfume,723.25
42445,23868,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,ADIDAS Men Black Printed T-shirt,1676.85
35075,58820,Men,Footwear,Sandal,Sandals,Brown,Fall,2013.0,Casual,Skechers Men Brown Sandals,18.75
25165,8942,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Pink Shirts,33.85
23356,44547,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals,1986.85
15558,9791,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Classic Polo Men Ikon Brown Polo Tshirts,1236.49
10648,55983,Women,Personal Care,Lips,Lipstick,Burgundy,Spring,2017.0,Casual,Colorbar Velvet Matte Forever Mauve Lipstick 50MA,1468.9
6383,45976,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Printed Top,2802.75
29262,30910,Women,Apparel,Topwear,Kurtis,Grey,Summer,2012.0,Ethnic,Fabindia Women Striped Grey Kurti,414.0
42295,29567,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Wylie Black Shoes,397.85
15774,3603,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Sports,Puma Unisex Splash Red Black Flip Flop,2311.5
8321,48092,Women,Apparel,Topwear,Tops,Rust,Summer,2012.0,Casual,French Connection Women Rust Top,1439.99
43184,17803,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Chhota Bheem Kids Girl  I Love to Play Pink Tshirt,2504.95
29366,22610,Men,Apparel,Topwear,Sweatshirts,Black,Summer,2012.0,Casual,Nike Men Black Sweatshirt,537.9
28777,31059,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Off White Chanderi Dupatta,2111.0
12301,11819,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Casual Blue Casual Shoes,785.5
14957,18702,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Hanes Men Ultimate Blue Brief,727.5
38030,30162,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Esprit Women Black Dial Watch,1534.99
41466,27009,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeggings,384.25
10221,42591,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Dress,2170.95
