id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price
30341,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,Myntra Men Fakebook Off White T-shirt,1373.49
32191,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Sports,ADIDAS Men Phantom Blue Sports Shoes,532.5
6180,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2011,Casual,ADIDAS Women's Lucent Print White Flip Flop,407.85
4202,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Disney Kids Boy's Navy Crew Sea Life Sialing Kidswear,2988.85
49118,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,Casual,Deborah Pink 24 Power 07 Lipstick,572.25
7652,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Puma Men's Lifestyle White T-shirt,2866.49
39344,Men,Apparel,Topwear,Tshirts,Green,Fall,2012,Casual,Mr. Men Green T-shirt,1657.85
22378,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Mark Taylor Men Purple Striped White Shirt,1959.75
22247,Men,Footwear,Sandal,Sandals,Grey,Fall,2012,Casual,ID Men Grey Casual Sandals,2170.75
27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012,Casual,Scullers Men Beige Trousers,1394.25
49761,Women,Apparel,Bottomwear,Leggings,White,Summer,2012,Casual,Vishudh White Leggings,1749.5
51660,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fossil Men Black Dial Watch AM4384,83.85
16861,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Idee Men Funky Eyewear Brown Sunglasses,330.95
58734,Men,Apparel,Topwear,Tshirts,Red,Fall,2012,Sports,PUMA Men Red Printed T-shirt,2648.49
8310,Women,Accessories,Bags,Handbags,Grey,Winter,2016,Casual,Fastrack Women Grey Printed Handbag,523.9
26535,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,ID Men Blue Shoes,1840.95
22041,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,Vishudh Women Printed Cream Kurta,2060.99
27554,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,Scullers Men Purple Shirt,1707.49
27274,Women,Apparel,Topwear,Kurtis,Purple,Fall,2011,Ethnic,Mother Earth Women Printed Purple Kurti,2786.85
39983,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2014,Casual,GAS Men Black Casual Shoes,1090.95
2477,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2010,Sports,Nike Men's LunarFly Blue Shoe,2527.25
3068,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Tantra Women's Hint Lime Green T-shirt,2630
31275,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Spike Graphic Black T-shirt,2161.49
1615,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Casual,Reebok Men Navy Blue Polo T-shirt,705.5
48163,Women,Accessories,Wallets,Wallets,Blue,Winter,2016,Casual,Fossil Women Blue Wallet,435.25
17222,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses,197.99
11768,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Lee Men Printed White Tshirts,791.49
14118,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Men Blue Jeans,1224.25
12930,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Classic Polo Men Club Navy Blue Tshirts,2955.25
12589,Unisex,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Tantra Unisex Printed Brown Tshirts,2533.85
5288,Men,Footwear,Sandal,Sandals,Brown,Summer,2011,Casual,Lee Cooper Men Brown Floater,697.49
20135,Women,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Wrangler Women Classic Blue Check Shirt,1433.49
53585,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Q&Q Men Blue Dial Watch,2184.85
21918,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,BIBA Women Printed Purple Kurta,1349.95
49478,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Vans Men Grey Shoes,2295.5
10658,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Girl Little frock White Tops,553.49
47354,Women,Accessories,Bags,Handbags,Olive,Fall,2012,Casual,Baggit Women Olive Green Handbag,1769.95
16951,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Image Men Classic Eyewear Black Sunglasses,980.95
11109,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal,Indigo Nation Men Stripes Black Shirts,262.9
38213,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Polaroid Men Sunglasses,1412.49
31926,Women,Accessories,Bags,Clutches,Blue,Summer,2012,Casual,Fabindia Women Blue Silk Purse,1072.75
57976,Women,Apparel,Saree,Sarees,Pink,Summer,2012,Ethnic,Prafful Pink Printed Sari,2891
48578,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,2199.85
36417,Women,Footwear,Shoes,Sports Shoes,Black,Spring,2013,Sports,Spinn Women Alliance Black Sports Shoes,846.49
36948,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Force 10 Men Brown Shoes,234.85
55899,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Casual,Colorbar Quick Finish Nail Lacquer 19,2279.99
31704,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016,Ethnic,Fabindia Women Ananya Gold Earrings,1346.49
13253,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Palm Tree Kids Boys Printed Navy Blue Tshirts,654
1783,Men,Footwear,Sandal,Sandals,Grey,Spring,2011,Sports,Quechua Men Grey Sandal,2530.95
8594,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Scullers Men Navy Blue Polo T-Shirts,1755.5
4292,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Tantra Men's Shanti Black T-shirt,2035.85
14480,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011,Casual,Flying Machine Men Blue Casual Shoes,2563.9
47526,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Facit Men Grey Brief,1852.5
48670,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,108.25
14401,Women,Footwear,Shoes,Heels,Blue,Summer,2012,Casual,Enroute Women Steelblue Heels,2122.75
20990,Unisex,Accessories,Belts,Belts,Olive,Winter,2016,Casual,Fastrack Unisex Polyester Olive Belt,818.99
47597,Women,Footwear,Shoes,Heels,Beige,Winter,2014,Casual,Portia Women Beige Wedges,214.49
10303,Men,Footwear,Shoes,Sandals,Brown,Summer,2016,Casual,Clarks Men Brown Leather Sandals,2616.75
57091,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Casual,Elle Women Black Skirt,2725.49
10447,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Flying Machine Men Yellow Polo Tshirts,170.49
55571,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Revlon Women Deo,2746.25
54547,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Casual,Global Desi Women Pink Tunic,2639.9
53114,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Myntra Men Grey T-shirt,2637.49
7384,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Casual Shoes,1781.75
48509,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,French Connection Women Mauve & Cream Striped Top,2572.9
8825,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Spykar Men Ranger Blue-White Stripes Shirts,2024.9
53661,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,Kiara Women Pink Handbag,1800.9
42700,Women,Footwear,Shoes,Flats,Bronze,Spring,2013,Casual,Rocia Women Bronze Sandal,1979.49
9533,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Sports,Nike Men Manus Shomest Adiumjsy Red Jerseys,518.75
7878,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011,Sports,Proline Men Grey Comfort Fit Sports Shorts,2074.5
23106,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Winter,2011,Formal,Turtle Men Formal Maroon Accessory Gift Set,2065.85
37207,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,2012,Casual,United Colors of Benetton Women Navy Blue Jeggings,1983.49
33196,Women,Apparel,Topwear,Tunics,Purple,Summer,2012,Casual,Sepia WomenPurple Printed Tunic,2610.9
44422,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Leather Shoes,517.75
11166,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Formal,John Miller Men Solid Purple Shirt,2388
11711,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Lee Men Solid Grey Shirts,800.85
44942,Men,Footwear,Sandal,Sandals,Brown,Summer,2013,Casual,Franco Leone Men Brown Sandals,1106.75
31873,Women,Apparel,Topwear,Dupatta,Orange,Summer,2012,Ethnic,Fabindia Women Orange Chanderi Dupatta,244.5
8239,Women,Accessories,Bags,Handbags,Pink,Winter,2016,Casual,Fastrack Women Pink Black Sling Bag,1110.5
47378,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2012,Casual,Baggit Women Navy Blue Handbag,2166
12316,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Genesis Men Check White Shirts,1540.25
7921,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Proline Maroon Polo T-shirt,2389.25
11634,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Puma Men Rod Silver Black Watches,2477
15373,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Urban Yoga Women Solid Purple Tops,721.95
50354,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Aurelia Women Purple Kurta,2384.25
27195,Women,Apparel,Dress,Dresses,Off White,Summer,2012,Casual,Doodle Kids Girl Printed Off White Dress,118.75
37481,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Esprit Women White Dial Watch,2534
28882,Women,Apparel,Innerwear,Briefs,Skin,Summer,2014,Casual,Enamor Women Beige Mid-Rise Bikini Brief,850
36680,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,Paridhan Women Black Clutch,411.99
46198,Women,Accessories,Jewellery,Jewellery Set,Maroon,Winter,2015,Casual,Adrika Marron Teracotta Jewellery Set,1129.95
47136,Women,Accessories,Bags,Handbags,Blue,Summer,2015,Casual,Be For Bag Women Blue Tote Bag,579.9
35556,Girls,Footwear,Sandal,Sandals,Multi,Summer,2012,Casual,Enroute Teens Multicolored Sandals,809.75
4972,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,Gini and Jony Boy's Kangaroo Green White Kidswear,1549.95
46311,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Fossil Men Silver Dial Analog Chronograph Watch CH2815,1095.95
38205,Women,Accessories,Eyewear,Sunglasses,Silver,Winter,2016,Casual,Polaroid Women Sunglasses,261.25
59968,Women,Apparel,Dress,Dresses,Black,Fall,2012,Party,Avirate Women Black Dress,595.85
14621,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,United Colors of Benetton Men Stripes White Tshirts,1761.9
49855,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Kids Unisex Black Digital Watch,658.25
5809,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Casual,Puma Women Black Capris,2861.49
41041,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Nautica Men Black Dial Chronograph Watch,238
44701,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Wills Lifestyle Women Pink Top,1255.95
2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Puma Women Spagetti White Top,1627.49
35546,Girls,Footwear,Sandal,Sandals,Red,Summer,2012,Casual,Enroute Teens Red Sandals,696.99
13491,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Inkfruit Women Printed Purple Tshirts,2676.5
6102,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,UCB Men's Benetton Details Black T-shirt,2340
57359,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Amante Black Printed Full-Coverage Bra BGSW01,1312.25
24081,Women,Footwear,Shoes,Casual Shoes,Red,Winter,2015,Casual,Catwalk Women Red Casual Shoes,2690.75
13016,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Inc 5 Women Casual Brown Wedges,2712.99
28704,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012,Ethnic,W Women Printed Lavender Kurta,86.25
37058,Women,Accessories,Belts,Belts,Red,Summer,2012,Casual,Lino Perros Women Red Belt,2096.99
9128,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,Puma Men Bolt Faas 400 Silver Sports Shoes,746.95
42092,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012,Casual,ADIDAS Men Blue Ripple Flip Flops,2848.49
11855,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011,Casual,Playboy Men Casual Blue Slippers,1126.99
39669,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Lotto Men Black Sports Shoe,2603.25
57993,Women,Apparel,Dress,Dresses,Beige,Fall,2012,Casual,Latin Quarters Women Beige Dress,103.49
22672,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015,Casual,Wildcraft Unisex Grey Backpack,2685.75
49919,Women,Apparel,Saree,Sarees,Maroon,Fall,2012,Ethnic,Fabindia Maroon Printed Ajrakh Dhonekhali Saree,1638.95
50208,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Stoln Women Black Sunglasses,244.25
13630,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Summer,2016,Casual,Hanes Men Knitted Black Shorts,1925.75
10318,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Esprit Women Grace Two Tone Steel Watch,1110.25
8864,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Mark Taylor Men Brown Striped Shirt,2211.5
27899,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Scullers For Her Women Purple Top,1184.49
16940,Women,Accessories,Eyewear,Sunglasses,Green,Winter,2016,Casual,Image Women Classic Eyewear Green Sunglasses,725.49
2820,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Formal,Lee Cooper Men Formal Leather Black Sandal,105.9
12289,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,Genesis Men Solid Black Trousers,367.25
54850,Women,Accessories,Jewellery,Necklace and Chains,Gold,Summer,2013,Casual,Ivory Tag Women Swirling Jazz Golden Coloured Necklace,1559.9
19369,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2018,Casual,Redtape Men Stone Wall Blue Casual Shoes,877
54961,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Do u speak green Men Yellow T-shirt,1962.75
47148,Women,Accessories,Bags,Handbags,Black,Summer,2015,Casual,Be For Bag Women Combo pack Tote Bags,708.25
3814,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Disney Kids Boy's Street Crew Blue Kidswear,2432.85
46845,Girls,Footwear,Sandal,Sandals,Pink,Winter,2012,Casual,Barbie Pink Girls Slippers,1449.25
22465,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2011,Casual,Myntra Women Pink Patiala Salwar,1464.49
5718,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Basics Men Blue T-shirt,1494.49
20603,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Baggit Women Selection Mayur Black Sling Bag,258.75
57657,Women,Personal Care,Nails,Nail Polish,Rust,Spring,2017,Party,Lotus Herbals Make-Up Colour Dew Cherry Crush Nail Polish 91,2269.75
42141,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports,Nike Men Grey Zoom Vomero Sports Shoes,1609.5
26558,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lee Cooper Men Black Shoes,1693.49
10051,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Puma Men Motorsport Navy Blue Shirts,2170
15554,Women,Accessories,Socks,Socks,White,Fall,2014,Sports,Fila Women Pack Of 3 White Socks,2691.49
12354,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Reid & Taylor Men Solid White Shirts,1558
8121,Men,Accessories,Belts,Belts,Brown,Winter,2016,Casual,Fastrack Men Brown Belt,170
5727,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Reebok Men's Blaze White Black Shoe,1089.75
32601,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,ONLY Women Live Love Yellow Tube Top,2733.49
3203,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Tantra Men's Who Are You Red T-shirt,423.85
53092,Women,Accessories,Jewellery,Necklace and Chains,Rust,Winter,2016,Casual,Fabindia Orange Necklace,617.5
35029,Women,Accessories,Stoles,Stoles,Green,Summer,2012,Casual,Fabindia Women Green Stole,2644.25
20163,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Wrangler Men Easter Bright Purple Shirt,2719.75
43350,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Reebok Men Black Fuel Extreme Sports Shoes,292.75
18259,Women,Apparel,Topwear,Kurtas,Peach,Fall,2011,Ethnic,Aneri Women Roshan Peach Kurta,2540.25
13135,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012,Casual,iD Men Blue Casual Shoes,2559.95
59781,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2016,Casual,Estelle Women Gold Bracelet,648.25
12774,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Mother Earth Women 2Tone Mangalgiri Green Kurtas,1979.9
21679,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fossil Men Black Dial Chronograph Watch CH2687,1565.95
39026,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,CASIO ENTICER Women Pink Dial Watch A639,1082.85
29242,Men,Footwear,Sandal,Sandals,Black,Spring,2013,Casual,ADIDAS Men Zephyral Black Sandals,2599.95
13764,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Belmonte Men Check White Shirts,314
4932,Women,Apparel,Dress,Dresses,Blue,Summer,2011,Casual,Gini and Jony Girl's Valerie Blue White Infant Kidswear,990.25
44737,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,U.S. Polo Assn.Men Brown Shoes,2066.5
49790,Men,Accessories,Headwear,Caps,Black,Summer,2012,Casual,Flying Machine Men Black Cap,1442.9
56050,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Innocently Brown Full Finish Longwear Lipstick 01,2219.9
40566,Women,Apparel,Topwear,Kurtas,Burgundy,Summer,2012,Ethnic,W Women Burgundy Kurta,2543.9
30683,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Park Avenue Men Black Sunglasses,1296.25
44255,Women,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Hidekraft Women Black Wallet,2754.75
2379,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men's Black Formal Shoe,1469.99
1985,Women,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual,ADIDAS Womens Classic Red T-shirt,2407.49
55853,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017,Casual,Colorbar Pro Berry Nice Nail Lacquer 029,640.75
9965,Unisex,Accessories,Sports Accessories,Wristbands,Black,Fall,2011,Sports,ADIDAS Unisex Nba Black Wristbands,636.49
4228,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011,Casual,Probase Men's Outdoor Event Maroon Tshirt,2743.85
48981,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual,Lucera Women Silver Ring,2366.9
42896,Women,Accessories,Belts,Belts,Navy Blue,Summer,2012,Casual,French Connection Women Navy Blue Belt,1659.75
35492,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Bata Men Black Formal Shoes,760.75
44725,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012,Casual,Lotto Women Coral Elegant Flip Flops,2336.25
27563,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Scullers Men Checked Blue Shirt,1041.75
43236,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Reebok Men Black Varsity Casual Shoes,73
54140,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Sandals,900
9828,Women,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Little Miss Women Printed Green T-shirt,1162.5
54482,Men,Apparel,Innerwear,Briefs,Olive,Summer,2016,Casual,Hanes Men Pack of Two Premium Bikini Briefs,565.75
27747,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Brown Handbag,2716.99
23551,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Nautilus Men Black Marlin Perfume,723.25
23868,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,ADIDAS Men Black Printed T-shirt,1676.85
58820,Men,Footwear,Sandal,Sandals,Brown,Fall,2013,Casual,Skechers Men Brown Sandals,18.75
8942,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Casual,Indigo Nation Men Reversible Bling Pink Shirts,33.85
44547,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Coolers Men Brown Sandals,1986.85
9791,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Classic Polo Men Ikon Brown Polo Tshirts,1236.49
55983,Women,Personal Care,Lips,Lipstick,Burgundy,Spring,2017,Casual,Colorbar Velvet Matte Forever Mauve Lipstick 50MA,1468.9
45976,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012,Casual,Tokyo Talkies Women Grey Melange Printed Top,2802.75
30910,Women,Apparel,Topwear,Kurtis,Grey,Summer,2012,Ethnic,Fabindia Women Striped Grey Kurti,414
29567,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Men Wylie Black Shoes,397.85
3603,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2011,Sports,Puma Unisex Splash Red Black Flip Flop,2311.5
48092,Women,Apparel,Topwear,Tops,Rust,Summer,2012,Casual,French Connection Women Rust Top,1439.99
17803,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Chhota Bheem Kids Girl  I Love to Play Pink Tshirt,2504.95
22610,Men,Apparel,Topwear,Sweatshirts,Black,Summer,2012,Casual,Nike Men Black Sweatshirt,537.9
31059,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012,Ethnic,Fabindia Women Off White Chanderi Dupatta,2111
11819,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013,Casual,Playboy Men Casual Blue Casual Shoes,785.5
18702,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Hanes Men Ultimate Blue Brief,727.5
30162,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Esprit Women Black Dial Watch,1534.99
27009,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeggings,384.25
42591,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012,Casual,United Colors of Benetton Women Navy Blue Dress,2170.95
55257,Women,Personal Care,Makeup,Kajal and Eyeliner,Grey,Spring,2017,Casual,Lakme Absolute Forever Silk Grey Matter Eyeliner,1454.5
8643,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016,Casual,Fastrack Unisex Bikers Green Sunglasses,564.49
10045,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Puma Men Heroes Party Graphic Blue Tshirts,1125.25
